# Русский языковой файл
# all entries must contain a string number, followed by a space, followed by a string, ended by a pound character
# lines beginning with pound character are a comment
# blank lines are ignored

1 null#
937  cтeйк#
938  бeкoн#
939  индeйкa#
940  цыплeнoк#
941  лococь#
942  фopeль#
943  кoзeл#
944  ягнeнoк#
945  змeя#
946  кaльмap#
947  кpaб#
948  перепелка#
949  лошадь#
950 с луком#
951 под соусом#
952 с фасолью#
953 с кукурузой#
954 с морковью#
955 с клецками#
956 с редиской#
957 с горохом#
958 в соусе#
959 с брокколи#
960 с репкой#
961 со свеклой#
962 с картошкой#
963 с рисом#
964 с сельдереем#
965 со шпинатом#
966 Жира сделал Ваши ладони скользкими.#


# еще больше предметов

967 Внезапно Вы почувствовали себя более мужественно!#
968 Вы вдруг почувствовали себя более женственно!#
969 Амулет развалился!#
970 Пока Вы слепой, Вам не удастся прочесть книгу!#
971 Книга заклинаний превращается в пепел!#
972 Вы забыли одно из заклинаний!#
973 На Вас внезапно напала рассеянность.#


# цвета зелий

974 синее#
975 жeлтoe#
976 кopичнивoe#
977 opaнжeвoe#
978 кpacнoe#
979 зeлeнoe#
980 фиолетовое#
981 бeлoe#


# линии качества предметов

982 сломанный %+2d #
983 дряхлый %+2d #
984 поношенный %+2d #
985 исправный %+2d #
986 отличный %+2d #
987 разрушенный %+2d #
988 треснувший %+2d #
989 грубый %+2d #
990 поврежденный %+2d #
991 безупречный %+2d #
992 выпаренный %s %+2d #
993 мутный %s %+2d #
994 завихренный %s %+2d #
995 обычный %s %+2d #
996 пузырящийся %s %+2d #
997 разорванный %+2d #
998 надорванный %+2d #
999 выцветший %+2d #
1000 помеченный %+2d #
1001 совершенно новый %+2d #
1002 гнилой %+2d #
1003 заплесневелый %+2d #
1004 застарелый %+2d #
1005 слегка застарелый %+2d #
1006 крепкий %+2d #
1007 копия "%s"#
1008 %d сломанный %+2d #
1009 %d ветхий %+2d #
1010 %d изношенный %+2d #
1011 %d исправный %+2d #
1012 %d новый %+2d #
1013 %d разрушенный %+2d #
1014 %d треснутый %+2d #
1015 %d грубый %+2d #
1016 %d поврежденный %+2d #
1017 %d безупречный %+2d #
1018 %d напыленное %s %+2d #
1019 %d мутное %s %+2d #
1020 %d завихренное %s %+2d #
1021 %d обычное %s %+2d #
1022 %d пузырчатое %s %+2d #
1023 %d измельченный %+2d #
1024 %d порванный %+2d #
1025 %d выцветший %+2d #
1026 %d помеченый %+2d #
1027 %d coвepшeннo нoвый %+2d #
1028 %d протухший %+2d #
1029 %d зaплecнeвeлый %+2d #
1030 %d застарелый %+2d #
1031 %d слегка застарелый %+2d #
1032 %d крепкая %+2d #
1033 %d копия "%s" #
1034 сломанный #
1035 дряхлый #
1036 поношенный #
1037 исправный #
1038 отличный #
1039 уничтоженный #
1040 надломленный #
1041 грубый #
1042 несовершенный #
1043 безупречный #
1044 испаренный %s #
1045 мутный %s #
1046 завихренный %s #
1047 обычный %s #
1048 пузырящийся %s #
1049 измельченный #
1050 порванный #
1051 выцветший #
1052 помеченный #
1053 абсолютно новый #
1054 гнилой #
1055 плесневелый #
1056 старый #
1057 немного старый #
1058 свежий #
1059 %s подписанный %s#
1060 %d сломанных #
1061 %d дряхлых #
1062 %d поношенных #
1063 %d исправных #
1064 %d отличных #
1065 %d уничтоженных #
1066 %d надломленных #
1067 %d грубых #
1068 %d несовершенных #
1069 %d безупречных #
1070 %d испаренных %s #
1071 %d мутных %s #
1072 %d завихренных %s #
1073 %d обычных %s #
1074 %d пузырящихся %s #
1075 %d измельченных #
1076 %d порванных #
1077 %d выцветших #
1078 %d помеченных #
1079 %d абсолютно новых #
1080 %d гнилых #
1081 %d плесневелых #
1082 %d старых #
1083 %d немного старых #
1084 %d свежих #
1085 %ss подписанных %s#
1086 %d копий "%s" #


# more item messages

1087 Нельзя. Оно проклят!#
1088 Бросили %s.#
1089 Вы не можете снять %s.
 Он проклят!#
1090 Экипирован %s.#
1091 Снят %s.#
1092 %s бесполезен!#
1093 Нельзя открыть консервы, без консервного ножа.#
1094 Вы надели амулет.#
1095 Амулет начинает сжиматься!#
1096 "Привет! Меня зовут Шаррур и я говорящая булава!"#


# ключи и отмычки

1097 Вы отпираете сундук.#
1098 Вы запираете сундук.#
1099 Вы отпираете дверь.#
1100 Вы запираете дверь.#
1101 %s может открыть запертые объекты.#
1102 Попытка вскрытия сундука провалилась.#
1103 Ваша отмычка повредилась.#
1104 Ваша отмычка сломалась.#
1105 Этот сундук уже открыт.#
1106 Вы провалились в попытке вскрытия двери.#
1107 Эта дверь уже открыта.#


# рандомные вещи

1108 Пещеры наполнены неестественной тьмой.#
1109 Вы выживаете благодаря слаженной работе вашей команды.#
1110 Вы потянули за рычаг.#
1111 Настройки сервера обновлены.#
1112 Беги, смертный!
 Бафомет мертв, но его приспешники ещё среди нас.
 Мы наделяем Вас нашей силой!#
1113 БEPEГИCЬ!
 Вы освободили Минотавра!#
1114 Бригада ЗАП прибыла!
 "Не боись, %s. Мы будем стоять на страже минотавра."#
1115 БEPEГИCЬ!
 Пришёл Минотавр!#
1116 В твоей голове раздается чей то голос...#
1117 время = %4d ms#
1118 %s поставил на паузу.#
1119 %s возобновил игру.#
1120 %s покинул игру.#
1121 Автосохранение...#
1122 Вы начинаете тороговаться с %s.#
1123 Вы приобрели %s за %dG.#
1124 Вы не можете продать %s.
 Он проклят!#
1125 Вы продали %s за %dG.#

# текст окон и кнопок

1126
Удалённый сервер отключился.

Нажмите 'Ок' для возвращения в главное меню.#
1127
Вас кикнули с сервера.

Нажмите 'Ок' для возвращения в главное меню.#
1128
       Bы тoчнo xoтитe
           выйти?#
1129
      Bы тoчнo xoтитe
      зaвepшить игpy?

 Так как вы умерли, файл
 сохранения будет удален.#
1130
          Bы тoчнo xoтитe
       пepeзaпycтить игpy?#
1131
       Вы действительно хотите
       выйти на рабочий стол?

    Прогресс будет сохранен в начале
          текущего уровня.#
1132 Запрашиваю список лобби...#
1133 Bы погибли. Игpa oкoнчeнa.

#
1134 Ваше обмундирование было опознано.
#
1135 Финальный счет: #
1136 Поздравляю!
Вы попали в таблицу лидеров.

#
1137



#
1138     Перезапуск   #
1139 Вернуться в главное меню#
1140 Вы погибли.
#
1141 Вы воскресните, но только после того, как Ваша 
группа доберется до следующего уровня.

#
1142 Поскольку Вашу группу постигла неудача,
хост должен создать новую игру или 
перезапустить текущую.#
1143 Итоговый счёт: #
1144    Ок   #


# посмертные советы

1145
Берегись неопознанных предметов. Они больше
вредят чем помогают.#
1146
Никогда не нападай на группу противников будучи слабым. Тебя с лёгкостью
задавят количеством.#
1147
Использую темноту чтобы скрываться в ней от врагов.#
1148
Крысы это прекрасный источник калорий в самом начале игры.#
1149
Не унывай. Учись на своих
ошибках и рано или поздно тебя постигнет успех.#
1150
Удерживай ЛКМ для выполнения
критического удара.#
1151
Удерживая щит для усиления защиты.#
1152
Используйте миникарту для маневрирования
по запутанным лабиринтом подземелья.#
1153
Чтобы быстро убрать пpeдмeт c панели 
быстрого доступа нажимай Shift+ЛKM.#
1154
Ваш навык владения оружием играет большую
роль на эффективность его использования.#
1155
Тренируй различные навыки чтобы
их повысить.#
1156
Барон Херкс любит поболтать о своём минотавре
когда тот поблизости.#
1157
Вам послышался раскат несущегося булыжника
вдалеке? БЕГИТЕ!#
1158
Зелья можно метать во врагов тестируя различные
эффекты.#
1159
Будь изобретательным. Каждому предмету есть своё применение.#


# еще больше рандомного текста

1160  толкнул Вас.#
1161 Распознать#
1162 Выбросить#
1300 Вы обезвредили капкан.#
1301 Вы прервали заклинание!#
1302 %s говорит:#


# main menu

1303 DEPRECATED#
1304 DEPRECATED#
1305 DEPRECATED#
1306 DEPRECATED#
1307 DEPRECATED#
1308 DEPRECATED#
1309 DEPRECATED#
1310 DEPRECATED#
1311 DEPRECATED#
1312 DEPRECATED#
1313 DEPRECATED#

1314 Да#
1315 Нет#
1316 DEPRECATED#
1317 DEPRECATED#

# character creation

1318 DEPRECATED#
1319 DEPRECATED#
1320 DEPRECATED#
1321 DEPRECATED#
1322 DEPRECATED#
1323 DEPRECATED#
1324 DEPRECATED#
1325 DEPRECATED#
1326 DEPRECATED#
1327 DEPRECATED#
1328 DEPRECATED#
1329 DEPRECATED#
1330 DEPRECATED#
1331 DEPRECATED#
1332 DEPRECATED#
1333 DEPRECATED#

# lobby browser

1334 DEPRECATED#
1335 DEPRECATED#
1336 DEPRECATED#
1337 DEPRECATED#

# settings window

1338 DEPRECATED#
1339 DEPRECATED#
1340 DEPRECATED#
1341 DEPRECATED#
1342 DEPRECATED#
1343 DEPRECATED#
1344 DEPRECATED#
1345 DEPRECATED#
1346 DEPRECATED#
1347 DEPRECATED#

1348 DEPRECATED#
1349 DEPRECATED#

1350 DEPRECATED#
1351 DEPRECATED#
1352 DEPRECATED#
1353 DEPRECATED#
1354 DEPRECATED#
1355 DEPRECATED#
1356 DEPRECATED#
1357 DEPRECATED#
1358 DEPRECATED#
1359 DEPRECATED#
1360 DEPRECATED#
1361 DEPRECATED#
1362 DEPRECATED#
1363 DEPRECATED#
1364 DEPRECATED#

1365 DEPRECATED#
1366 DEPRECATED#
1367 DEPRECATED#

1368 DEPRECATED#
1369 DEPRECATED#
1370 DEPRECATED#
1371 DEPRECATED#
1372 DEPRECATED#
1373 DEPRECATED#
1374 DEPRECATED#


# multiplayer windows

1375 DEPRECATED#
1376 DEPRECATED#
1377 DEPRECATED#

1378 Сервер уже заполнен.#
1379 Версия игры различается.#
1380 Лобби не требует сохранённой игры.#
1381 Требуется совместимое сохранение.#
1382 Сохранения не совпадают.#
1383 Сохранения не совпадают.#
1384 Плохой отклик сервера.#

1385 DEPRECATED#
1386 DEPRECATED#
1387 DEPRECATED#
1388 DEPRECATED#


# highscore window

1389 DEPRECATED#
1390 DEPRECATED#
1391 DEPRECATED#
1392 DEPRECATED#
1393 DEPRECATED#
1394 DEPRECATED#
1395 DEPRECATED#
1396 DEPRECATED#
1397 DEPRECATED#
1398 DEPRECATED#
1399 DEPRECATED#
1400 DEPRECATED#
1401 DEPRECATED#
1402 DEPRECATED#
1403 DEPRECATED#
1404 DEPRECATED#
1405 DEPRECATED#
1406 DEPRECATED#
1407 DEPRECATED#
1408 DEPRECATED#
1409 DEPRECATED#
1410 DEPRECATED#
1411 DEPRECATED#
1412 DEPRECATED#
1413 DEPRECATED#


# text crawl sequences

1414 DEPRECATED#
1415 DEPRECATED#
1416 DEPRECATED#
1417 DEPRECATED#
1418 DEPRECATED#
1419 DEPRECATED#
1420 DEPRECATED#
1421 DEPRECATED#
1422 DEPRECATED#
1423 DEPRECATED#
1424 DEPRECATED#
1425 DEPRECATED#
1426 DEPRECATED#
1427 DEPRECATED#
1428 DEPRECATED#
1429 DEPRECATED#
1430 DEPRECATED#
1431 DEPRECATED#
1432 DEPRECATED#

# even more button and window text

1433 DEPRECATED#
1434 DEPRECATED#
1435 DEPRECATED#
1436 DEPRECATED#
1437 DEPRECATED#
1438 DEPRECATED#
1439 DEPRECATED#
1440 DEPRECATED#
1441 DEPRECATED#
1442 DEPRECATED#
1443 DEPRECATED#
1444 DEPRECATED#
1445 DEPRECATED#
1446 DEPRECATED#
1447 DEPRECATED#
1448 DEPRECATED#
1449 DEPRECATED#
1450 DEPRECATED#
1451 DEPRECATED#
1452 DEPRECATED#
1453 DEPRECATED#
1454 DEPRECATED#
1455 DEPRECATED#
1456 DEPRECATED#
1457 DEPRECATED#
1458 DEPRECATED#
1459 DEPRECATED#
1460 DEPRECATED#
1461 DEPRECATED#
1462 DEPRECATED#
1463 DEPRECATED#
1464 DEPRECATED#
1465 DEPRECATED#
1466 DEPRECATED#
1467 DEPRECATED#

# сообщения-некрологи

1499 %s %s союзник %s#
1500 случайно умер.#
1501 взорван магической башней.#
1502 разнесен потолочной магической ловушкой.#
1503 наткнулся на ловушку для стрел.#
1504 наступил в капкан и умер.#
1505 провалился увернуться от несущегося валуна.#
1506 решил чуть чуть искупаться в горящей лаве.#
1507 шагнул в ловушку с шипами и помер.#
1508 yбит летящим %s.#
1509 ощутил предательство своего компаньона %s.#
1510 ощутила предательство своего компаньона %s.#
1511 жестоко растерзан рассерженным человеком.#
1512 загрызен жалкой крысой.#
1513 злостно освежёван гоблином.#
1514 был поглощён слизняком.#
1515 размозжен троллем за гнусное вторжение в его личное пространство.#
1516 стал прелестным ужином для голодного паука.#
1517 решил примкнуть к царству мертвых.#
1518 был напуган злостным скелетоном.#
1519 пытался подружиться со злым скорпионом.#
1520 позабыл, что летающие демоны не очень дружелюбны.#
1521 обнесен жадным гномом.#
1522 четвертован демоном.#
1523 безуспешно пытался построить любовь с суккубом.#
1524 попал под горячую руку Барона.#
1525 бecцepeмoннo стёрт в порошок минoтaвpoм.#
1526 канул в ад. Бyквaльнo.#
1527 попытался провести грабёж, но провалился.#
1528 убивает себя во время применения заклинания.#
1529 убила себя во время применения заклинания.#
1530 затянул с голодовкой.#
1531 был прикончен ядом.#
1532 до смерти истёк кровью.#
1533 дотла подгорел.#
1534 до смерти задушен.#
1535 хлебнул неизвестного зелья и помер.#

# some random strings

1536 DEPRECATED#
1537 DEPRECATED#
1538 DEPRECATED#
1539 DEPRECATED#
1540 DEPRECATED#
1541 DEPRECATED#
1542 DEPRECATED#
1543 DEPRECATED#
1544 DEPRECATED#

# item names

1545 DEPRECATED_ITEM_NAME#
1546 DEPRECATED_ITEM_NAME#
1547 DEPRECATED_ITEM_NAME#
1548 DEPRECATED_ITEM_NAME#
1549 DEPRECATED_ITEM_NAME#
1550 DEPRECATED_ITEM_NAME#
1551 DEPRECATED_ITEM_NAME#
1552 DEPRECATED_ITEM_NAME#
1553 DEPRECATED_ITEM_NAME#
1554 DEPRECATED_ITEM_NAME#
1555 DEPRECATED_ITEM_NAME#
1556 DEPRECATED_ITEM_NAME#
1557 DEPRECATED_ITEM_NAME#
1558 DEPRECATED_ITEM_NAME#
1559 DEPRECATED_ITEM_NAME#
1560 DEPRECATED_ITEM_NAME#
1561 DEPRECATED_ITEM_NAME#
1562 DEPRECATED_ITEM_NAME#
1563 DEPRECATED_ITEM_NAME#
1564 DEPRECATED_ITEM_NAME#
1565 DEPRECATED_ITEM_NAME#
1566 DEPRECATED_ITEM_NAME#
1567 DEPRECATED_ITEM_NAME#
1568 DEPRECATED_ITEM_NAME#
1569 DEPRECATED_ITEM_NAME#
1570 DEPRECATED_ITEM_NAME#
1571 DEPRECATED_ITEM_NAME#
1572 DEPRECATED_ITEM_NAME#
1573 DEPRECATED_ITEM_NAME#
1574 DEPRECATED_ITEM_NAME#
1575 DEPRECATED_ITEM_NAME#
1576 DEPRECATED_ITEM_NAME#
1577 DEPRECATED_ITEM_NAME#
1578 DEPRECATED_ITEM_NAME#
1579 DEPRECATED_ITEM_NAME#
1580 DEPRECATED_ITEM_NAME#
1581 DEPRECATED_ITEM_NAME#
1582 DEPRECATED_ITEM_NAME#
1583 DEPRECATED_ITEM_NAME#
1584 DEPRECATED_ITEM_NAME#
1585 DEPRECATED_ITEM_NAME#
1586 DEPRECATED_ITEM_NAME#
1587 DEPRECATED_ITEM_NAME#
1588 DEPRECATED_ITEM_NAME#
1589 DEPRECATED_ITEM_NAME#
1590 DEPRECATED_ITEM_NAME#
1591 DEPRECATED_ITEM_NAME#
1592 DEPRECATED_ITEM_NAME#
1593 DEPRECATED_ITEM_NAME#
1594 DEPRECATED_ITEM_NAME#
1595 DEPRECATED_ITEM_NAME#
1596 DEPRECATED_ITEM_NAME#
1597 DEPRECATED_ITEM_NAME#
1598 DEPRECATED_ITEM_NAME#
1599 DEPRECATED_ITEM_NAME#
1600 DEPRECATED_ITEM_NAME#
1601 DEPRECATED_ITEM_NAME#
1602 DEPRECATED_ITEM_NAME#
1603 DEPRECATED_ITEM_NAME#
1604 DEPRECATED_ITEM_NAME#
1605 DEPRECATED_ITEM_NAME#
1606 DEPRECATED_ITEM_NAME#
1607 DEPRECATED_ITEM_NAME#
1608 DEPRECATED_ITEM_NAME#
1609 DEPRECATED_ITEM_NAME#
1610 DEPRECATED_ITEM_NAME#
1611 DEPRECATED_ITEM_NAME#
1612 DEPRECATED_ITEM_NAME#
1613 DEPRECATED_ITEM_NAME#
1614 DEPRECATED_ITEM_NAME#
1615 DEPRECATED_ITEM_NAME#
1616 DEPRECATED_ITEM_NAME#
1617 DEPRECATED_ITEM_NAME#
1618 DEPRECATED_ITEM_NAME#
1619 DEPRECATED_ITEM_NAME#
1620 DEPRECATED_ITEM_NAME#
1621 DEPRECATED_ITEM_NAME#
1622 DEPRECATED_ITEM_NAME#
1623 DEPRECATED_ITEM_NAME#
1624 DEPRECATED_ITEM_NAME#
1625 DEPRECATED_ITEM_NAME#
1626 DEPRECATED_ITEM_NAME#
1627 DEPRECATED_ITEM_NAME#
1628 DEPRECATED_ITEM_NAME#
1629 DEPRECATED_ITEM_NAME#
1630 DEPRECATED_ITEM_NAME#
1631 DEPRECATED_ITEM_NAME#
1632 DEPRECATED_ITEM_NAME#
1633 DEPRECATED_ITEM_NAME#
1634 DEPRECATED_ITEM_NAME#
1635 DEPRECATED_ITEM_NAME#
1636 DEPRECATED_ITEM_NAME#
1637 DEPRECATED_ITEM_NAME#
1638 DEPRECATED_ITEM_NAME#
1639 DEPRECATED_ITEM_NAME#
1640 DEPRECATED_ITEM_NAME#
1641 DEPRECATED_ITEM_NAME#
1642 DEPRECATED_ITEM_NAME#
1643 DEPRECATED_ITEM_NAME#
1644 DEPRECATED_ITEM_NAME#
1645 DEPRECATED_ITEM_NAME#
1646 DEPRECATED_ITEM_NAME#
1647 DEPRECATED_ITEM_NAME#
1648 DEPRECATED_ITEM_NAME#
1649 DEPRECATED_ITEM_NAME#
1650 DEPRECATED_ITEM_NAME#
1651 DEPRECATED_ITEM_NAME#
1652 DEPRECATED_ITEM_NAME#
1653 DEPRECATED_ITEM_NAME#
1654 DEPRECATED_ITEM_NAME#
1655 DEPRECATED_ITEM_NAME#
1656 DEPRECATED_ITEM_NAME#
1657 DEPRECATED_ITEM_NAME#
1658 DEPRECATED_ITEM_NAME#
1659 DEPRECATED_ITEM_NAME#
1660 DEPRECATED_ITEM_NAME#
1661 DEPRECATED_ITEM_NAME#
1662 DEPRECATED_ITEM_NAME#
1663 DEPRECATED_ITEM_NAME#
1664 DEPRECATED_ITEM_NAME#
1665 DEPRECATED_ITEM_NAME#
1666 DEPRECATED_ITEM_NAME#
1667 DEPRECATED_ITEM_NAME#
1668 DEPRECATED_ITEM_NAME#
1669 DEPRECATED_ITEM_NAME#
1670 DEPRECATED_ITEM_NAME#
1671 DEPRECATED_ITEM_NAME#
1672 DEPRECATED_ITEM_NAME#
1673 DEPRECATED_ITEM_NAME#
1674 DEPRECATED_ITEM_NAME#
1675 DEPRECATED_ITEM_NAME#
1676 DEPRECATED_ITEM_NAME#
1677 DEPRECATED_ITEM_NAME#
1678 DEPRECATED_ITEM_NAME#
1679 DEPRECATED_ITEM_NAME#
1680 DEPRECATED_ITEM_NAME#
1681 DEPRECATED_ITEM_NAME#
1682 DEPRECATED_ITEM_NAME#
1683 DEPRECATED_ITEM_NAME#
1684 DEPRECATED_ITEM_NAME#
1685 DEPRECATED_ITEM_NAME#
1686 DEPRECATED_ITEM_NAME#
1687 DEPRECATED_ITEM_NAME#
1688 DEPRECATED_ITEM_NAME#
1689 DEPRECATED_ITEM_NAME#
1690 DEPRECATED_ITEM_NAME#
1691 DEPRECATED_ITEM_NAME#
1692 DEPRECATED_ITEM_NAME#
1693 DEPRECATED_ITEM_NAME#
1694 DEPRECATED_ITEM_NAME#
1695 DEPRECATED_ITEM_NAME#
1696 DEPRECATED_ITEM_NAME#
1697 DEPRECATED_ITEM_NAME#
1698 DEPRECATED_ITEM_NAME#
1699 DEPRECATED_ITEM_NAME#
1700 DEPRECATED_ITEM_NAME#
1701 DEPRECATED_ITEM_NAME#
1702 DEPRECATED_ITEM_NAME#
1703 DEPRECATED_ITEM_NAME#
1704 DEPRECATED_ITEM_NAME#
1705 DEPRECATED_ITEM_NAME#
1706 DEPRECATED_ITEM_NAME#
1707 DEPRECATED_ITEM_NAME#
1708 DEPRECATED_ITEM_NAME#
1709 DEPRECATED_ITEM_NAME#
1710 DEPRECATED_ITEM_NAME#
1711 DEPRECATED_ITEM_NAME#
1712 DEPRECATED_ITEM_NAME#
1713 DEPRECATED_ITEM_NAME#
1714 DEPRECATED_ITEM_NAME#
1715 DEPRECATED_ITEM_NAME#
1716 DEPRECATED_ITEM_NAME#
1717 DEPRECATED_ITEM_NAME#
1718 DEPRECATED_ITEM_NAME#
1719 DEPRECATED_ITEM_NAME#
1720 DEPRECATED_ITEM_NAME#
1721 DEPRECATED_ITEM_NAME#
1722 DEPRECATED_ITEM_NAME#
1723 DEPRECATED_ITEM_NAME#
1724 DEPRECATED_ITEM_NAME#
1725 DEPRECATED_ITEM_NAME#
1726 DEPRECATED_ITEM_NAME#
1727 DEPRECATED_ITEM_NAME#
1728 DEPRECATED_ITEM_NAME#
1729 DEPRECATED_ITEM_NAME#
1730 DEPRECATED_ITEM_NAME#
1731 DEPRECATED_ITEM_NAME#
1732 DEPRECATED_ITEM_NAME#
1733 DEPRECATED_ITEM_NAME#
1734 DEPRECATED_ITEM_NAME#
1735 DEPRECATED_ITEM_NAME#
1736 DEPRECATED_ITEM_NAME#
1737 DEPRECATED_ITEM_NAME#
1738 DEPRECATED_ITEM_NAME#
1739 DEPRECATED_ITEM_NAME#
1740 DEPRECATED_ITEM_NAME#
1741 DEPRECATED_ITEM_NAME#
1742 DEPRECATED_ITEM_NAME#
1743 DEPRECATED_ITEM_NAME#
1744 DEPRECATED_ITEM_NAME#
1745 DEPRECATED_ITEM_NAME#
1746 DEPRECATED_ITEM_NAME#
1747 DEPRECATED_ITEM_NAME#
1748 DEPRECATED_ITEM_NAME#
1749 DEPRECATED_ITEM_NAME#
1750 DEPRECATED_ITEM_NAME#
1751 DEPRECATED_ITEM_NAME#
1752 DEPRECATED_ITEM_NAME#
1753 DEPRECATED_ITEM_NAME#
1754 DEPRECATED_ITEM_NAME#
1755 DEPRECATED_ITEM_NAME#
1756 DEPRECATED_ITEM_NAME#
1757 DEPRECATED_ITEM_NAME#
1758 DEPRECATED_ITEM_NAME#
1759 DEPRECATED_ITEM_NAME#
1760 DEPRECATED_ITEM_NAME#
1761 DEPRECATED_ITEM_NAME#
1762 DEPRECATED_ITEM_NAME#
1763 DEPRECATED_ITEM_NAME#
1764 DEPRECATED_ITEM_NAME#
1765 DEPRECATED_ITEM_NAME#
1766 DEPRECATED_ITEM_NAME#
1767 DEPRECATED_ITEM_NAME#
1768 DEPRECATED_ITEM_NAME#
1769 DEPRECATED_ITEM_NAME#
1770 DEPRECATED_ITEM_NAME#
1771 DEPRECATED_ITEM_NAME#
1772 DEPRECATED_ITEM_NAME#
1773 DEPRECATED_ITEM_NAME#
1774 DEPRECATED_ITEM_NAME#
1775 DEPRECATED_ITEM_NAME#
1776 DEPRECATED_ITEM_NAME#
1777 DEPRECATED_ITEM_NAME#
1778 DEPRECATED_ITEM_NAME#
1779 DEPRECATED_ITEM_NAME#
1780 DEPRECATED_ITEM_NAME#
1781 DEPRECATED_ITEM_NAME#
1782 DEPRECATED_ITEM_NAME#
1783 DEPRECATED_ITEM_NAME#
1784 DEPRECATED_ITEM_NAME#
1785 DEPRECATED_ITEM_NAME#
1786 DEPRECATED_ITEM_NAME#
1787 DEPRECATED_ITEM_NAME#
1788 DEPRECATED_ITEM_NAME#
1789 DEPRECATED_ITEM_NAME#
1790 DEPRECATED_ITEM_NAME#
1791 DEPRECATED_ITEM_NAME#
1792 DEPRECATED_ITEM_NAME#
1793 DEPRECATED_ITEM_NAME#
1794 DEPRECATED_ITEM_NAME#
1795 DEPRECATED_ITEM_NAME#
1796 DEPRECATED_ITEM_NAME#
1797 DEPRECATED_ITEM_NAME#
1798 DEPRECATED_ITEM_NAME#
1799 DEPRECATED_ITEM_NAME#
1800 DEPRECATED_ITEM_NAME#
1801 DEPRECATED_ITEM_NAME#
1802 DEPRECATED_ITEM_NAME#
1803 DEPRECATED_ITEM_NAME#
1804 DEPRECATED_ITEM_NAME#
1805 DEPRECATED_ITEM_NAME#
1806 DEPRECATED_ITEM_NAME#
1807 DEPRECATED_ITEM_NAME#
1808 DEPRECATED_ITEM_NAME#
1809 DEPRECATED_ITEM_NAME#
1810 DEPRECATED_ITEM_NAME#
1811 DEPRECATED_ITEM_NAME#
1812 DEPRECATED_ITEM_NAME#
1813 DEPRECATED_ITEM_NAME#
1814 DEPRECATED_ITEM_NAME#
1815 DEPRECATED_ITEM_NAME#
1816 DEPRECATED_ITEM_NAME#
1817 DEPRECATED_ITEM_NAME#
1818 DEPRECATED_ITEM_NAME#
1819 DEPRECATED_ITEM_NAME#
1820 DEPRECATED_ITEM_NAME#
1821 DEPRECATED_ITEM_NAME#
1822 DEPRECATED_ITEM_NAME#
1823 DEPRECATED_ITEM_NAME#
1824 DEPRECATED_ITEM_NAME#
1825 DEPRECATED_ITEM_NAME#
1826 DEPRECATED_ITEM_NAME#
1827 DEPRECATED_ITEM_NAME#
1828 DEPRECATED_ITEM_NAME#
1829 DEPRECATED_ITEM_NAME#
1830 DEPRECATED_ITEM_NAME#
1831 DEPRECATED_ITEM_NAME#
1832 DEPRECATED_ITEM_NAME#
1833 DEPRECATED_ITEM_NAME#
1834 DEPRECATED_ITEM_NAME#
1835 DEPRECATED_ITEM_NAME#
1836 DEPRECATED_ITEM_NAME#
1837 DEPRECATED_ITEM_NAME#
1838 DEPRECATED_ITEM_NAME#
1839 DEPRECATED_ITEM_NAME#
1840 DEPRECATED_ITEM_NAME#
1841 DEPRECATED_ITEM_NAME#
1842 DEPRECATED_ITEM_NAME#
1843 DEPRECATED_ITEM_NAME#
1844 DEPRECATED_ITEM_NAME#
1845 DEPRECATED_ITEM_NAME#
1846 DEPRECATED_ITEM_NAME#
1847 DEPRECATED_ITEM_NAME#
1848 DEPRECATED_ITEM_NAME#
1849 DEPRECATED_ITEM_NAME#
1850 DEPRECATED_ITEM_NAME#
1851 DEPRECATED_ITEM_NAME#
1852 DEPRECATED_ITEM_NAME#
1853 DEPRECATED_ITEM_NAME#
1854 DEPRECATED_ITEM_NAME#
1855 DEPRECATED_ITEM_NAME#
1856 DEPRECATED_ITEM_NAME#
1857 DEPRECATED_ITEM_NAME#
1858 DEPRECATED_ITEM_NAME#
1859 DEPRECATED_ITEM_NAME#
1860 DEPRECATED_ITEM_NAME#
1861 DEPRECATED_ITEM_NAME#
1862 DEPRECATED_ITEM_NAME#
1863 DEPRECATED_ITEM_NAME#
1864 DEPRECATED_ITEM_NAME#
1865 DEPRECATED_ITEM_NAME#
1866 DEPRECATED_ITEM_NAME#
1867 DEPRECATED_ITEM_NAME#
1868 DEPRECATED_ITEM_NAME#
1869 DEPRECATED_ITEM_NAME#
1870 DEPRECATED_ITEM_NAME#
1871 DEPRECATED_ITEM_NAME#
1872 DEPRECATED_ITEM_NAME#
1873 DEPRECATED_ITEM_NAME#
1874 DEPRECATED_ITEM_NAME#
1875 DEPRECATED_ITEM_NAME#
1876 DEPRECATED_ITEM_NAME#
1877 DEPRECATED_ITEM_NAME#
1878 DEPRECATED_ITEM_NAME#
1879 DEPRECATED_ITEM_NAME#
1880 DEPRECATED_ITEM_NAME#

1882 DEPRECATED#
1883 DEPRECATED#

# menu subtitles

1910 DEPRECATED#
1911 DEPRECATED#
1912 DEPRECATED#
1913 DEPRECATED#
1914 DEPRECATED#
1915 DEPRECATED#
1916 DEPRECATED#
1917 DEPRECATED#
1918 DEPRECATED#
1919 DEPRECATED#
1920 DEPRECATED#
